"phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"Tracheophyta","Brassicales","Resedaceae","Oligomeris","Oligomeris linifolia",23,52.529182434082,55.5454720762253,10.2040912050141,21.000371111522,7.22433638850422,248.488822306293,23.150819518967,17.5583062859132,126.418851174415,0,94.1636232923592,23.2763996123749,16.6252822876357,1.38911414146116,0,5.43120299013961,5107.24442849086,"Derived Woodiness"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda crystallina",78,325.79345703125,220.688819659424,57.2420874355279,19.6285557820849,13.0241369039573,244.171837475059,21.6490816917059,15.8845040807272,167.629262825719,0,93.1208178040401,31.4143085479899,14.5058379173323,7.68145704269337,0,5.33607997672911,10620.9034180097,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda lutea",6,105.658569335938,97.9544978490829,42.2183782801448,20.5982185174859,7.11702130111143,242.243971862988,22.6915827355018,17.1711926125877,89.5948624006704,0,107.679463658233,46.9617214202855,35.3366165161196,10.684233665469,0,1.90782747503734,10620.9034180097,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda luteola",191,1168.95007324219,415.075243908691,56.960659999195,16.5530233101377,17.2683543505473,327.875602392392,21.8999209210783,12.4710031471524,617.869042218665,4.72340199861273,88.1710944947456,355.670776367146,62.7520103454321,255.168914794399,3.57938933372734,1.7371937287894,10620.9034180097,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda scoparia",83,73.6174087524414,82.7869646530151,52.6502511454624,22.3412524992617,14.8692312816861,268.020762426056,24.8650529191623,19.0381436355941,147.741229795588,0.180882666281733,91.3404748939305,128.015747070123,108.556091308583,15.3238210678217,0,1.15408637747245,10620.9034180097,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Aizoanthemopsis","Aizoanthemopsis hispanica",12,228.669151306152,59.011635786438,11.2058472159015,19.6899054062599,6.86540199934519,244.185533943197,21.8272346249034,16.2410278337198,145.011860413922,0,99.7158041931428,23.6156787872605,10.8210997581434,6.82388496399237,0,6.14049088828851,253.120770885023,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Aizoon","Aizoon canariense",892,40.4522075653076,51.0445381154537,21.7757101902885,21.5151545142105,14.5854078621074,255.55181518765,24.2952608980386,17.9300502138079,149.546167024982,0,94.3641940048373,105.787487030041,74.7249565136489,8.74421691893658,0,1.41364703164293,10790.1351420916,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Mesembryanthemum","Mesembryanthemum crystallinum",1158,60.5333862304688,81.799413239193,20.8200306365945,21.1726659585077,13.9510529494919,246.582619984265,23.8392429381057,17.861877301452,162.717333641218,0.0216741281593059,91.3736444077558,106.127109527766,74.3128852843941,11.1880164146678,0,1.53323061718407,10113.2191604675,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Mesembryanthemum","Mesembryanthemum nodiflorum",861,22.748592376709,27.6347193051338,16.9933928955249,21.4176092450758,13.9444027786848,248.29801121057,24.2290490886688,17.9989620331998,143.98376562498,0,93.1002435071457,104.184036254795,83.6119079632612,6.27146673204617,0,1.38201370191542,10113.2191604675,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Arthrocaulon","Arthrocaulon macrostachyum",56,2.7178475856781,2.1305752563715,5.57118303217945,21.1850444083477,7.26798523116138,243.282098937183,23.2949874752136,17.7933665558395,91.6471708480562,0,95.4288686672539,116.953491210767,80.5556716918429,7.02397799487476,0,0.783620650390804,224.653813411974,"Perennial Herbaceous"
